,Unnamed: 0,id,date,text,favorites,retweets,reply_count,quote_count,sentiment_polarity,follower_count
956,956,6.84e+17,1/5/2016,b'I\xe2\x80\x99ll be on @foxandfriends &amp; @Morning_Joe tomorrow morning live from New Hampshire \xe2\x80\x94 hope you can tune in!',121,40,,,0.13636363636363635,412051
957,957,6.84e+17,1/5/2016,b'NEVADA: Are you ready for Caucus Day? Attend a training event near you to find out how you can make a difference: https://t.co/oVxfZR4dYk',45,30,,,0.15000000000000002,412051
958,958,6.84e+17,1/5/2016,b'We trusted veterans to defend our country. We can trust them to choose their doctor. Here\xe2\x80\x99s how I\xe2\x80\x99ll fix the VA: https://t.co/LUpM7DhBRt',99,49,,,0.0,412051
959,959,6.84e+17,1/5/2016,b'Obama defense cuts are so deep that we no longer have aircraft we need to monitor some terrorist occupied areas. https://t.co/AeP47nCaL4',63,39,,,0.0,412051
960,960,6.84e+17,1/4/2016,b'This election is our opportunity to turn the page from an era of divisive gridlock and restore leadership. https://t.co/4SCt2ZVa7w',166,66,,,0.0,411421
961,961,6.84e+17,1/4/2016,b'The free world must act to defeat radical Islamic terrorism.\nhttps://t.co/ubd2F3DynI',105,65,,,0.4,411421
962,962,6.84e+17,1/4/2016,"b""Unlike Obama who's still foolishly releasing terrorists from Gitmo, I\xe2\x80\x99ll put national security first. Here\xe2\x80\x99s how: https://t.co/XyeHlnkX4x""",100,51,,,0.25,411421
963,963,6.84e+17,1/4/2016,b'Today we filed a full slate of 54 IL delegates &amp; 54 alt. delegates. Thanks to our dedicated supporters we filed 2X the required signatures!',140,69,,,0.275,411421
964,964,6.84e+17,1/4/2016,b'First trip back to New Hampshire in 2016! Get the details &amp; RSVP to meet us on the trail this week: https://t.co/PIPt1uYORw',44,19,,,0.06818181818181818,411421
965,965,6.84e+17,1/4/2016,"b'We\xe2\x80\x99re on our way to being the smallest Army, Navy &amp; Air Force in decades. When I\xe2\x80\x99m president, I\xe2\x80\x99ll reverse this. https://t.co/kbv1WdrenX'",135,56,,,0.0,411421
966,966,6.84e+17,1/4/2016,b'Hitting New Hampshire airwaves this week: We must take out ISIS with overwhelming force. Watch:\nhttps://t.co/4Av6QMNu7r',97,66,,,0.3181818181818182,411421
967,967,6.84e+17,1/4/2016,b'Talked with @FoxNewsSunday this weekend about @POTUS\xe2\x80\x99 plan to bypass Congress yet again &amp; attack 2nd Amend. Watch:\nhttps://t.co/n7uiDIOorQ',54,35,,,0.0,411421
968,968,6.84e+17,1/4/2016,b'I\xe2\x80\x99ve unveiled more detailed policy plans than anyone in this race. See where I stand on the issues at stake in 2016: https://t.co/K7c4Avc1du',149,78,,,0.45,411421
969,969,6.84e+17,1/3/2016,b'We\xe2\x80\x99re less than 30 days out from the Iowa caucuses. Commit to caucus &amp; spread the word: https://t.co/38QDnwJ5nc https://t.co/Z2GWJPmDQ2',175,65,,,-0.16666666666666666,410722
970,970,6.84e+17,1/3/2016,b'We\xe2\x80\x99ll be back in New Hampshire this week! Take a look at our campaign there so far: https://t.co/2CVQOTY5iU',48,25,,,0.07878787878787878,410722
971,971,6.84e+17,1/3/2016,b'Want to make a difference in this campaign? Chip in $5 or more to become a 2016 Founding Member today: https://t.co/GvDGFoq4Xm',34,16,,,0.5,410722
972,972,6.84e+17,1/3/2016,b'.@HillaryClinton would continue President Obama\xe2\x80\x99s attack on 2nd Amendment rights. I\xe2\x80\x99ll fight to protect them. https://t.co/AJeKzWNyNU',269,108,,,0.0,410722
973,973,6.84e+17,1/3/2016,b'.@POTUS\xe2\x80\x99 first impulse is to take away rights from law-abiding citizens. Watch my interview with @FoxNewsSunday:\nhttps://t.co/wJwP9ThBlE',106,57,,,0.25,410722
974,974,6.84e+17,1/3/2016,"b""RT @FoxNewsSunday: .@JebBush: President Obama's first impulse is to always take rights from American citizens #guncontrol #FNS""",0,161,,,0.125,410722
975,975,6.84e+17,1/3/2016,b'Getting ready for @FoxNewsSunday. Tune in! https://t.co/1PrhHCiq2h',128,47,,,0.2,410722
976,976,6.83e+17,1/2/2016,"b'Here\xe2\x80\x99s how I\xe2\x80\x99ll strengthen rural America, support farm families &amp; shift power out of Washington: https://t.co/lkb4j0RYZf'",114,63,,,0.0,409941
977,977,6.83e+17,1/2/2016,b'RSVP for our next NH town halls:\n\nDover: https://t.co/3AkHZlVB8n \nMeredith: https://t.co/TKFqWUNUIJ \nPeterborough: https://t.co/1XBDJwFOzL',36,26,,,0.0,409941
978,978,6.83e+17,1/2/2016,b'Taking back the White House this year starts with you. Join our team of 2016 Founding Members today: https://t.co/GvDGFoq4Xm',67,30,,,0.0,409941
979,979,6.83e+17,1/2/2016,"b'I\xe2\x80\x99m proud that under my watch, Florida became one of the most pro-2nd Amendment states in the country.\nhttps://t.co/d1DSaapmn0'",165,80,,,0.65,409941
980,980,6.83e+17,1/2/2016,b'America is at a crossroads and the 2016 election year is crucial to our future. It\xe2\x80\x99s about who we are as a nation.\nhttps://t.co/FhP7wn0mBX',134,68,,,0.0,409941
981,981,6.83e+17,1/1/2016,"b""Obama delays even meager sanctions against Iran's missile proliferation. Exudes weakness and emboldens adversaries. https://t.co/2n6Bts3VeJ""",136,104,,,-0.6,409359
982,982,6.83e+17,1/1/2016,b'Excited for what\xe2\x80\x99s in store for 2016 \xe2\x80\x94 a critical year for our country. Columba &amp; I wish you all a Happy New Year! https://t.co/qbE3WPtaKs',277,77,,,0.3121212121212121,409359
